contador,distancia1,distancia2,humedad,temperatura,time,sensor_id
0,161.1,180.69,71.68,21.77,2025-01-07 18:55:00,s1
0,131.59,78.89,89.86,20.65,2025-01-07 19:00:00,s1
0,90.72,64.64,72.54,20.75,2025-01-07 19:05:00,s1
0,144.06,184.67,71.45,20.2,2025-01-07 19:10:00,s1
0,126.34,102.48,87.57,21.85,2025-01-07 19:15:00,s1
0,140.06,132.7,76.04,21.33,2025-01-07 19:20:00,s1
0,163.97,103.93,83.01,19.86,2025-01-07 19:25:00,s1
0,119.04,68.87,76.58,21.53,2025-01-07 19:30:00,s1
0,165.12,138.4,77.83,20.3,2025-01-07 19:35:00,s1
0,150.07,128.77,75.24,21.49,2025-01-07 19:40:00,s1
0,123.86,80.45,76.86,21.47,2025-01-07 19:45:00,s1
0,135.32,117.78,78.21,19.57,2025-01-07 19:50:00,s1
0,107.56,169.54,84.41,21.1,2025-01-07 19:55:00,s1
0,173.36,138.56,80.23,19.87,2025-01-07 20:00:00,s1
0,141.74,64.54,88.87,19.89,2025-01-07 20:05:00,s1
0,79.38,132.2,70.84,19.89,2025-01-07 20:10:00,s1
0,107.66,155.41,80.06,21.18,2025-01-07 20:15:00,s1
0,137.33,168.91,81.68,19.69,2025-01-07 20:20:00,s1
0,80.63,144.37,88.4,19.0,2025-01-07 20:25:00,s1
0,77.39,72.9,70.98,21.15,2025-01-07 20:30:00,s1
0,120.0,156.53,81.47,19.51,2025-01-07 20:35:00,s1
0,108.27,151.6,87.07,19.31,2025-01-07 20:40:00,s1
0,118.83,53.66,74.84,19.71,2025-01-07 20:45:00,s1
0,101.27,111.76,87.53,20.14,2025-01-07 20:50:00,s1
0,91.47,99.94,70.38,20.43,2025-01-07 20:55:00,s1
0,143.91,150.41,84.65,19.13,2025-01-07 21:00:00,s1
0,126.46,82.42,88.66,21.91,2025-01-07 21:05:00,s1
0,95.02,138.63,83.14,21.15,2025-01-07 21:10:00,s1
0,106.96,186.98,78.78,19.97,2025-01-07 21:15:00,s1
0,134.18,169.67,70.9,19.96,2025-01-07 21:20:00,s1
0,82.22,188.22,88.4,20.35,2025-01-07 21:25:00,s1
0,89.75,196.78,79.41,20.88,2025-01-07 21:30:00,s1
0,82.32,51.6,70.58,19.44,2025-01-07 21:35:00,s1
0,156.23,143.41,83.8,19.57,2025-01-07 21:40:00,s1
0,150.24,111.93,79.64,21.58,2025-01-07 21:45:00,s1
0,150.33,178.98,72.49,19.77,2025-01-07 21:50:00,s1
0,146.63,87.77,74.29,20.14,2025-01-07 21:55:00,s1
0,141.94,197.15,71.29,21.61,2025-01-07 22:00:00,s1
0,122.7,142.06,81.49,20.99,2025-01-07 22:05:00,s1
0,139.23,169.03,82.44,20.03,2025-01-07 22:10:00,s1
0,78.84,62.84,80.11,21.05,2025-01-07 22:15:00,s1
0,137.15,77.52,86.34,19.06,2025-01-07 22:20:00,s1
0,152.79,163.76,87.22,21.21,2025-01-07 22:25:00,s1
0,125.04,53.3,82.31,20.46,2025-01-07 22:30:00,s1
0,110.75,172.53,70.26,21.44,2025-01-07 22:35:00,s1
0,102.74,52.09,83.9,21.86,2025-01-07 22:40:00,s1
0,139.28,148.57,78.36,21.78,2025-01-07 22:45:00,s1
0,144.28,104.76,81.31,21.73,2025-01-07 22:50:00,s1
0,162.1,141.72,82.98,20.54,2025-01-07 22:55:00,s1
0,109.23,154.4,77.0,20.08,2025-01-07 23:00:00,s1
0,151.98,101.37,88.34,20.4,2025-01-07 23:05:00,s1
0,131.14,66.19,72.68,21.07,2025-01-07 23:10:00,s1
0,163.28,60.45,83.43,21.65,2025-01-07 23:15:00,s1
0,127.78,138.34,70.09,19.62,2025-01-07 23:20:00,s1
0,126.76,128.1,88.49,21.75,2025-01-07 23:25:00,s1
0,132.79,161.33,72.25,21.45,2025-01-07 23:30:00,s1
0,149.93,126.46,71.9,21.94,2025-01-07 23:35:00,s1
0,171.47,113.37,76.66,21.64,2025-01-07 23:40:00,s1
0,82.36,109.71,77.47,19.84,2025-01-07 23:45:00,s1
0,80.34,53.97,74.29,19.32,2025-01-07 23:50:00,s1
0,168.76,100.33,81.7,19.34,2025-01-07 23:55:00,s1
0,127.99,196.4,78.86,19.87,2025-01-08 00:00:00,s1
0,136.49,181.03,70.68,20.84,2025-01-08 00:05:00,s1
0,123.24,99.41,76.39,21.41,2025-01-08 00:10:00,s1
0,84.37,138.17,86.21,21.7,2025-01-08 00:15:00,s1
0,151.81,177.09,83.79,20.87,2025-01-08 00:20:00,s1
0,149.72,116.19,84.5,19.02,2025-01-08 00:25:00,s1
0,106.17,52.69,83.96,19.56,2025-01-08 00:30:00,s1
0,105.62,61.18,76.22,19.3,2025-01-08 00:35:00,s1
0,158.78,126.56,71.99,20.09,2025-01-08 00:40:00,s1
0,82.24,195.42,75.45,20.5,2025-01-08 00:45:00,s1
0,163.11,153.98,86.64,19.13,2025-01-08 00:50:00,s1
0,100.67,60.64,89.61,20.05,2025-01-08 00:55:00,s1
0,134.3,78.4,79.88,19.54,2025-01-08 01:00:00,s1
0,168.6,165.7,70.19,20.94,2025-01-08 01:05:00,s1
0,142.81,176.22,72.8,20.39,2025-01-08 01:10:00,s1
0,116.44,142.65,76.44,20.49,2025-01-08 01:15:00,s1
0,143.95,146.66,81.57,20.28,2025-01-08 01:20:00,s1
0,109.4,54.25,71.5,21.87,2025-01-08 01:25:00,s1
0,102.73,174.28,88.87,19.64,2025-01-08 01:30:00,s1
0,174.67,168.24,77.3,20.55,2025-01-08 01:35:00,s1
0,150.08,88.86,88.25,21.21,2025-01-08 01:40:00,s1
0,139.47,156.3,85.61,20.67,2025-01-08 01:45:00,s1
0,110.53,82.23,85.11,21.79,2025-01-08 01:50:00,s1
0,79.92,56.05,82.13,20.13,2025-01-08 01:55:00,s1
